
customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8510-AWCXC,Female,True,False,False,13,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,100.80000305175781,1308.0999755859375,True
6128-AQBMT,Male,True,True,False,41,False,,DSL,False,True,True,False,True,True,Month-to-month,True,Electronic check,53.950000762939453,2215.39990234375,False
3594-BDSOA,Female,False,True,False,24,True,False,No,,,,,,,One year,False,Credit card (automatic),20.399999618530273,482.79998779296875,False
0431-APWVY,Female,False,True,True,28,True,False,Fiber optic,False,False,False,False,True,True,One year,True,Bank transfer (automatic),90.099998474121094,2598.949951171875,True
5133-VRSAB,Male,False,False,False,8,False,,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,29.350000381469727,216.44999694824219,False
5996-DAOQL,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.450000762939453,20.450000762939453,False
6838-YAUVY,Female,False,False,False,54,True,True,Fiber optic,False,False,True,True,False,True,Two year,True,Bank transfer (automatic),95.099998474121094,5064.85009765625,False
0484-JPBRU,Male,False,False,False,41,True,True,No,,,,,,,Month-to-month,True,Bank transfer (automatic),25.25,996.45001220703125,False
7883-ROJOC,Female,False,True,False,19,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.900001525878906,839.6500244140625,False
0244-LGNFY,Female,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),92.650001525878906,6733,False
7274-CGTOD,Male,False,False,False,62,False,,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),43.700000762939453,2618.300048828125,False
4295-YURET,Female,True,True,True,56,True,False,DSL,True,False,False,True,True,True,Two year,True,Credit card (automatic),72.599998474121094,4084.35009765625,False
3426-NIYYL,Male,False,False,False,15,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,51.549999237060547,765.5,True
8225-BTJAU,Male,True,False,False,10,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.25,793.54998779296875,True
4635-EJYPD,Male,False,True,True,32,True,False,No,,,,,,,Two year,False,Mailed check,18.950000762939453,613.95001220703125,False
1866-ZSLJM,Male,False,False,False,21,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.5,402.85000610351563,False
4636-TVXVG,Male,False,True,True,62,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.950000762939453,1244.800048828125,False
4236-UJPWO,Female,False,False,False,2,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,24.5,46.400001525878906,False
9392-XBGTD,Male,False,False,True,27,True,False,No,,,,,,,Two year,False,Mailed check,20.600000381469727,581.8499755859375,False
3387-VATUS,Male,False,False,False,5,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),94.849998474121094,462.79998779296875,True
6402-SSEJG,Female,False,False,False,25,False,,DSL,True,True,True,False,True,True,One year,False,Electronic check,61.049999237060547,1540.199951171875,False
1143-NMNQJ,Female,False,False,False,2,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.699996948242188,169.80000305175781,True
1169-SAOCL,Male,False,False,False,49,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),106.65000152587891,5168.10009765625,False
1110-KYLGQ,Female,False,False,False,63,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,False,Credit card (automatic),108.25,6780.10009765625,False
9929-PLVPA,Female,False,False,True,4,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.399999618530273,94.5,False
3518-PZXZQ,Female,False,True,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,55.299999237060547,55.299999237060547,False
2371-JUNGC,Male,False,False,False,11,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.25,208,False
7693-QPEFS,Male,True,False,False,52,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),72.949996948242188,3829.75,False
0924-BJCRC,Female,True,True,False,60,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,89.449996948242188,5294.60009765625,False
5074-FBGHB,Male,False,False,False,64,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),104.65000152587891,6889.7998046875,False
2351-BKRZW,Female,False,True,True,43,True,False,DSL,True,False,True,False,True,True,Two year,False,Bank transfer (automatic),75.199996948242188,3254.35009765625,False
4455-BFSPD,Female,False,True,False,61,True,True,Fiber optic,False,False,False,True,True,True,One year,False,Bank transfer (automatic),101.15000152587891,6383.89990234375,False
0415-MOSGF,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.400001525878906,44.400001525878906,True
1724-BQUHA,Male,True,False,False,5,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.5,477.70001220703125,True
3948-KXDUF,Male,False,False,False,66,True,True,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),68.75,4447.5498046875,False
2323-ARSVR,Male,False,True,False,67,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,111.05000305175781,7321.0498046875,False
0815-MFZGM,Female,False,True,False,42,True,False,Fiber optic,False,False,True,True,True,True,Two year,True,Credit card (automatic),99,4135,False
4826-XTSOH,Male,True,True,False,1,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.050003051757813,86.050003051757813,True
5480-XTFFL,Female,False,True,True,31,True,False,No,,,,,,,Two year,False,Mailed check,21,697.70001220703125,False
8295-FHIVV,Male,False,False,False,7,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.399999618530273,168.64999389648438,False
2495-INZWQ,Male,False,False,False,4,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,44.549999237060547,174.30000305175781,True
9086-YJYXS,Male,False,True,True,34,True,True,DSL,False,False,True,False,True,True,One year,False,Bank transfer (automatic),77.199996948242188,2753.800048828125,False
1179-INLAT,Male,False,False,False,3,True,False,No,,,,,,,One year,True,Mailed check,19.450000762939453,69.25,False
7909-FIOIY,Female,False,True,True,19,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.850000381469727,434.79998779296875,False
4139-SUGLD,Male,False,True,True,31,False,,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),35.400001525878906,1077.5,True
6857-VWJDT,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Mailed check,95.650001525878906,95.650001525878906,True
6351-SCJKT,Male,False,False,False,3,False,,DSL,True,False,True,True,False,False,Month-to-month,False,Mailed check,41.349998474121094,107.25,False
5468-BPMMO,Male,False,True,False,46,True,False,No,,,,,,,Month-to-month,False,Electronic check,19.600000381469727,851.20001220703125,False
5624-BQSSA,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.950000762939453,20.950000762939453,True
0197-PNKNK,Female,False,True,True,69,True,True,Fiber optic,True,False,True,False,False,False,One year,False,Bank transfer (automatic),84.449996948242188,5848.60009765625,False
2439-QKJUL,Male,False,False,False,5,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.25,109.80000305175781,False
1194-SPVSP,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.649999618530273,19.649999618530273,False
9534-NSXEM,Male,False,False,False,26,True,False,No,,,,,,,One year,True,Credit card (automatic),20.649999618530273,595.5,False
2408-WITXK,Female,True,False,False,10,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,34.700000762939453,329.79998779296875,True
8929-KSWIH,Male,False,False,False,25,True,False,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),99.300003051757813,2513.5,False
2250-IVBWA,Male,False,True,True,64,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Electronic check,81.050003051757813,5135.35009765625,False
1810-MVMAI,Male,False,True,True,30,True,True,DSL,True,True,True,True,False,False,Month-to-month,False,Electronic check,67.599998474121094,2000.199951171875,False
9506-UXUSK,Male,False,False,False,13,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.150001525878906,931.75,False
1229-RCALF,Female,False,True,False,64,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Electronic check,115,7396.14990234375,False
3572-UOLYZ,Female,False,False,True,46,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),84.800003051757813,3958.85009765625,False
1429-UYJSV,Female,False,False,False,12,True,False,No,,,,,,,One year,False,Mailed check,19.700000762939453,260.89999389648438,False
5577-OTWWW,Female,False,False,False,15,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.75,297.29998779296875,True
6100-QQHEB,Male,False,True,True,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,92.550003051757813,1515.0999755859375,True
6366-XIVKZ,Female,False,True,True,13,True,False,DSL,True,False,True,False,False,True,Month-to-month,True,Mailed check,63.150001525878906,816.79998779296875,False
3470-OBUET,Female,False,True,True,67,True,True,DSL,True,True,False,True,True,False,Two year,False,Credit card (automatic),74,4868.39990234375,False
2770-NSVDG,Male,False,True,False,24,False,,DSL,False,False,True,False,False,False,Month-to-month,False,Electronic check,29.100000381469727,688,False
9375-MHRRS,Male,False,False,False,6,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,50.049999237060547,288.35000610351563,False
2634-HCZGT,Male,True,True,False,53,True,True,DSL,True,False,False,True,False,False,One year,True,Electronic check,60.049999237060547,3229.64990234375,True
7503-QQRVF,Male,True,True,False,16,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),74.300003051757813,1178.25,True
4860-YZGZM,Male,False,False,False,10,True,False,No,,,,,,,Month-to-month,False,Electronic check,20,185.39999389648438,False
6599-GZWCM,Female,False,False,False,13,True,False,Fiber optic,False,True,False,False,False,False,One year,True,Mailed check,74.650001525878906,966.25,False
2691-NZETQ,Male,False,False,False,9,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.349998474121094,758.5999755859375,True
4404-HIBDJ,Female,False,False,False,25,True,False,DSL,True,True,True,True,True,False,One year,False,Mailed check,74.300003051757813,1863.800048828125,True
5533-NHFRF,Male,True,False,False,7,False,,DSL,False,True,False,True,False,True,Month-to-month,True,Electronic check,44.400001525878906,265.79998779296875,False
7037-MTYVW,Male,False,True,True,38,True,True,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),85.400001525878906,3297,False
4760-THGOT,Female,False,True,False,43,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,94.099998474121094,4107.2998046875,False
7295-JOMMD,Female,False,False,True,4,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),98.099998474121094,396.29998779296875,True
4016-BJKTZ,Female,False,False,False,25,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Electronic check,108.90000152587891,2809.050048828125,False
6584-VQMYT,Male,False,False,True,27,True,False,DSL,True,True,False,False,False,False,One year,False,Mailed check,56.200000762939453,1567.550048828125,False
9838-BFCQT,Male,False,True,True,72,True,True,No,,,,,,,Two year,False,Mailed check,26.100000381469727,1851.449951171875,False
2790-XUYMV,Male,False,False,True,71,True,True,Fiber optic,True,True,False,False,False,False,One year,True,Credit card (automatic),85.449996948242188,6028.9501953125,False
0581-MDMPW,Female,False,False,False,24,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),88.949996948242188,2072.75,False
5013-SBUIH,Female,False,False,False,50,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Electronic check,109.65000152587891,5551.14990234375,True
1023-BQXZE,Male,False,False,False,57,True,False,DSL,True,False,True,False,True,True,Two year,True,Bank transfer (automatic),74.349998474121094,4317.35009765625,False
9163-GHAYE,Female,False,False,False,15,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,48.849998474121094,736.79998779296875,False
3904-UKFRE,Male,False,False,False,4,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.099998474121094,336.14999389648438,False
5353-WILCI,Female,False,False,False,28,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,56.049999237060547,1522.6500244140625,False
0709-TVGUR,Female,True,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.550003051757813,622.9000244140625,True
0058-EVZWM,Female,False,True,False,55,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),89.800003051757813,4959.60009765625,False
6023-YEBUP,Male,False,False,False,3,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.94999694824219,329.95001220703125,True
7209-JCUDS,Male,False,False,False,10,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.900001525878906,1048.8499755859375,True
7009-PCARS,Male,False,False,True,55,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.100000381469727,1001.5,False
0519-DRGTI,Female,False,True,True,20,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.350000381469727,442.60000610351563,False
1017-FBQMM,Female,False,True,True,62,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),106.05000305175781,6703.5,False
3001-CBHLQ,Male,True,True,False,32,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,104.90000152587891,3351.550048828125,True
1985-MBRYP,Female,False,False,False,43,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.649999618530273,779.25,False
6158-DWPZT,Male,False,True,False,9,False,,DSL,False,False,False,False,False,False,One year,False,Bank transfer (automatic),24.100000381469727,259.79998779296875,True
9372-TXXPS,Female,False,True,False,60,True,False,DSL,True,True,False,True,False,False,Two year,False,Bank transfer (automatic),59.849998474121094,3483.449951171875,False
3259-QMXUN,Male,False,True,False,58,True,True,DSL,True,True,True,False,True,True,Two year,True,Electronic check,86.099998474121094,4890.5,False
1015-JPFYW,Male,False,False,True,7,True,False,No,,,,,,,One year,False,Mailed check,19.450000762939453,136.75,False
6645-MXQJT,Male,False,True,True,2,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Electronic check,97.099998474121094,184.14999389648438,False
4360-QRAVE,Male,True,False,False,37,False,,DSL,False,True,True,False,False,False,Month-to-month,False,Electronic check,36.650001525878906,1315,False
8433-WPJTV,Female,True,True,True,65,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Bank transfer (automatic),103.90000152587891,6767.10009765625,False
5804-JMYIO,Female,False,True,True,39,True,False,No,,,,,,,Two year,False,Mailed check,19.75,757.95001220703125,False
3763-GCZHZ,Male,False,True,False,66,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,104.05000305175781,6890,True
6484-LATFU,Male,False,False,False,68,True,True,No,,,,,,,Two year,False,Mailed check,24.549999237060547,1657.4000244140625,False
7599-NTMDP,Female,False,True,True,62,False,,DSL,True,True,False,True,True,False,Two year,False,Bank transfer (automatic),48.700000762939453,3008.550048828125,False
0772-GYEQQ,Male,False,False,False,3,True,False,Fiber optic,False,False,True,True,True,False,Month-to-month,True,Mailed check,88.349998474121094,262.04998779296875,True
0536-ACXIP,Female,False,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,109.55000305175781,8165.10009765625,False
0936-NQLJU,Female,False,True,False,41,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.649999618530273,875.54998779296875,False
4831-EOBFE,Male,False,True,True,29,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Credit card (automatic),94.650001525878906,2649.14990234375,True
1575-KRZZE,Female,False,False,False,4,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,55.200000762939453,220.64999389648438,False
3251-YMVWZ,Male,False,False,False,53,True,True,No,,,,,,,One year,False,Bank transfer (automatic),24.049999237060547,1301.9000244140625,False
4102-OQUPX,Male,True,True,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.400001525878906,74.400001525878906,True
9170-GYZJC,Female,False,True,True,41,True,True,DSL,True,True,True,True,False,True,Month-to-month,False,Credit card (automatic),79.900001525878906,3326.199951171875,True
4884-LEVMQ,Male,False,True,False,39,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.450000762939453,790,False
8857-CUPFQ,Male,False,True,False,63,True,False,No,,,,,,,Two year,False,Mailed check,19.25,1237.6500244140625,False
7610-TVOPG,Male,False,False,False,15,True,True,No,,,,,,,Month-to-month,True,Electronic check,26.350000381469727,378.60000610351563,False
3638-DIMPH,Female,False,True,False,13,True,False,DSL,False,False,False,False,False,False,One year,False,Electronic check,43.799999237060547,592.6500244140625,False
1845-ZLLIG,Male,False,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,50.150001525878906,50.150001525878906,False
8559-WNQZS,Male,False,False,False,1,True,False,No,,,,,,,Two year,False,Mailed check,20.450000762939453,20.450000762939453,False
3999-QGRJH,Male,True,False,False,8,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.699996948242188,560.8499755859375,True
1699-UOTXU,Male,False,False,False,60,True,False,DSL,True,True,True,False,False,False,Two year,False,Electronic check,61.400001525878906,3638.25,False
2454-RPBRZ,Female,True,True,False,12,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,98.099998474121094,1060.199951171875,True
0635-WKOLD,Male,False,True,False,40,True,True,DSL,False,True,False,True,True,False,One year,False,Credit card (automatic),70.75,2921.75,False
5993-JSUWV,Female,False,False,False,66,True,False,DSL,True,True,True,False,False,False,Two year,True,Bank transfer (automatic),61.150001525878906,4017.449951171875,False
4518-FZBSX,Male,False,True,True,42,True,False,No,,,,,,,One year,False,Mailed check,20.25,854.9000244140625,False
5387-ASZNZ,Female,True,False,False,66,True,True,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),63.849998474121094,4174.35009765625,False
6988-CJEYV,Male,False,False,False,49,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,98.699996948242188,4920.5498046875,False
2002-MZHWP,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.5,20.5,True
3097-FQTVJ,Female,False,False,False,41,True,False,No,,,,,,,Two year,False,Mailed check,20,810.29998779296875,False
5465-BUBFA,Female,False,True,True,41,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.299999237060547,772.4000244140625,False
7299-GNVPL,Female,False,True,True,23,True,False,Fiber optic,True,True,False,True,False,False,Month-to-month,False,Mailed check,84.400001525878906,1936.8499755859375,False
9743-DQKQW,Male,False,False,False,3,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,25.100000381469727,79.800003051757813,False
1215-VFYVK,Female,False,False,False,4,False,,DSL,True,False,True,True,False,True,Month-to-month,False,Mailed check,48.25,202.25,False
9371-BITHB,Female,False,True,True,52,True,False,No,,,,,,,Two year,False,Mailed check,19.850000381469727,1070.5,False
2265-CYWIV,Female,True,True,False,4,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,99.599998474121094,347.64999389648438,True
9093-FPDLG,Female,False,False,False,11,True,False,Fiber optic,False,True,True,True,False,True,Month-to-month,True,Electronic check,94.199996948242188,999.9000244140625,False
0541-FITGH,Female,False,True,False,2,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Mailed check,62.150001525878906,113.09999847412109,False
6985-HAYWX,Female,False,True,False,26,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),79.300003051757813,2015.800048828125,False
7508-KBIMB,Male,False,True,True,24,True,False,DSL,True,False,True,False,False,False,One year,True,Credit card (automatic),56.25,1454.25,False
6838-HVLXG,Female,False,False,False,12,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.299999237060547,246.69999694824219,False
2277-DJJDL,Male,True,True,False,60,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,99,6017.89990234375,False
1897-OKVMW,Female,False,True,True,64,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,90.599998474121094,5817.4501953125,False
5485-ITNPC,Male,False,True,False,66,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),85.900001525878906,5595.2998046875,False
0233-FTHAV,Female,False,False,False,60,True,True,Fiber optic,False,False,True,False,False,False,One year,True,Bank transfer (automatic),79.199996948242188,4765,False
4644-PIZRT,Male,False,True,True,17,True,True,DSL,True,False,True,False,True,False,One year,True,Bank transfer (automatic),70.349998474121094,1201.6500244140625,False
8922-NPKBJ,Male,False,True,True,42,True,False,No,,,,,,,Two year,False,Mailed check,19.350000381469727,867.29998779296875,False
2740-TVLFN,Male,False,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.150001525878906,50.150001525878906,False
7771-CFQRQ,Female,False,True,True,47,True,False,DSL,False,True,False,True,False,True,Two year,False,Bank transfer (automatic),63.799999237060547,3007.25,False
9512-PHSMG,Female,False,True,False,10,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.549999237060547,252.75,False
6963-EZQEE,Male,True,True,False,70,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),88.550003051757813,6306.5,False
2452-KDRRH,Male,True,False,False,67,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),101.40000152587891,6841.0498046875,False
2004-OCQXK,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,81.949996948242188,81.949996948242188,True
5027-QPKTE,Male,False,True,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.349998474121094,451.10000610351563,True
4146-SVFUD,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.599998474121094,44.599998474121094,False
1564-HJUVY,Male,False,False,False,4,True,False,DSL,False,True,False,True,True,False,Month-to-month,True,Bank transfer (automatic),63.75,226.19999694824219,False
3617-XLSGQ,Female,False,True,True,66,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Bank transfer (automatic),109.25,7082.5,False
7517-LDMPS,Female,False,False,False,12,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,84.599998474121094,1017.3499755859375,False
7244-KXYZN,Female,False,False,False,24,True,False,No,,,,,,,One year,False,Credit card (automatic),20.450000762939453,527.3499755859375,False
5226-NOZFC,Male,False,False,False,26,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,85.75,2146.5,False
2672-HUYVI,Female,False,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.099998474121094,455.29998779296875,True
1400-WIVLL,Male,False,True,False,57,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Electronic check,107.94999694824219,5969.85009765625,False
7508-MYBOG,Male,False,True,False,14,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.099998474121094,1235.550048828125,True
8148-NLEGT,Female,False,True,True,42,True,True,No,,,,,,,Two year,False,Electronic check,22.950000762939453,1014.25,False
0148-DCDOS,Male,False,False,False,25,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),94.699996948242188,2362.10009765625,True
8347-GDTMP,Female,False,True,False,64,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.450000762939453,1225.6500244140625,False
9992-RRAMN,Male,False,True,False,22,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.099998474121094,1873.699951171875,True
6746-WAUWT,Male,False,False,False,19,True,False,No,,,,,,,One year,True,Credit card (automatic),19.700000762939453,386.5,False
0310-MVLET,Female,False,True,True,61,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.150001525878906,6010.0498046875,True
0428-IKYCP,Male,False,True,False,22,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),87,1850.6500244140625,False
4550-VBOFE,Male,True,True,False,70,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.94999694824219,7101.5,True
2187-PKZAY,Male,False,False,False,12,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),79.949996948242188,1043.4000244140625,False
4003-OCTMP,Female,False,True,False,31,True,False,DSL,True,False,False,True,False,True,One year,True,Electronic check,64,1910.75,False
6652-YFFJO,Female,False,False,False,11,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,64.900001525878906,716.0999755859375,False
7225-IILWY,Male,False,True,True,68,True,True,No,,,,,,,Two year,False,Mailed check,25.75,1686.1500244140625,False
5248-RPYWW,Female,True,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),90.150001525878906,6716.4501953125,False
7923-IYJWY,Male,True,False,False,67,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),116.09999847412109,7839.85009765625,False
3170-GWYKC,Female,False,False,False,60,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),104.94999694824219,6236.75,False
5696-QURRL,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.049999237060547,45.049999237060547,True
7409-KIUTL,Female,True,False,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,71,71,True
9830-ECLEN,Male,False,True,True,58,False,,DSL,True,True,True,False,True,False,One year,False,Mailed check,50,2919.85009765625,False
1732-VHUBQ,Female,True,True,True,47,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),70.550003051757813,3309.25,True
0495-RVCBF,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.699996948242188,79.699996948242188,True
2668-TZSPS,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.450000762939453,20.450000762939453,False
7854-EDSSA,Male,False,False,False,22,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,59,1254.699951171875,True
8869-TORSS,Female,False,False,False,48,True,False,DSL,True,False,True,True,False,False,One year,True,Credit card (automatic),60.349998474121094,2896.39990234375,True
7446-SFAOA,Female,False,True,False,37,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.850000381469727,717.5,False
9522-ZSINC,Male,False,False,False,13,True,False,No,,,,,,,One year,True,Electronic check,19.950000762939453,253.80000305175781,False
8234-GSZYK,Male,False,False,False,43,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),26.450000762939453,1110.050048828125,False
6505-OZNPG,Female,False,False,False,6,False,,DSL,True,True,True,True,True,True,Two year,True,Mailed check,63.400001525878906,348.79998779296875,False
6164-HAQTX,Male,False,False,False,71,False,,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),53.950000762939453,3888.64990234375,False
0679-IDSTG,Female,True,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,69.25,True
7765-LWVVH,Female,False,True,True,72,True,True,Fiber optic,True,True,False,False,True,False,Two year,True,Electronic check,95.099998474121094,6843.14990234375,False
1658-TJVOA,Female,True,False,False,6,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,74.099998474121094,450.89999389648438,False
0953-LGOVU,Male,False,True,True,12,False,,DSL,False,True,False,True,False,False,Month-to-month,False,Mailed check,35.5,432.25,False
